,category_id,category_name,count_review,id,name,original_price,price,price_int,rating,shop.city,shop.id,shop.is_gold,shop.is_official,shop.is_power_badge,shop.location,shop.name,shop.reputation,get_date,keyword
18,65,Handphone & Tablet,14,671427651,Samsung Galaxy A51 6/128 Gb Garansi Resmi SEIN,,Rp4.350.000,4350000,5,Surabaya,2254690,True,False,True,Surabaya,KleCell,https://inbox.tokopedia.com/reputation/v1/badge/shop/2254690,2020-07-02,Samsung A51
19,65,Handphone & Tablet,99,654392332,Case Samsung Galaxy A51 Rugged Armor Silicone Carbon Soft Casing,,Rp69.000,69000,5,Jakarta Utara,1304460,True,False,True,Jakarta Utara,Pine Premium Gadget Acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/1304460,2020-07-02,Samsung A51
20,65,Handphone & Tablet,8,712947575,Case Magnet Samsung A51 2020 Case Magnetic Depan Belakang/Double Glass,,Rp130.000,130000,5,Tangerang,7544867,True,False,True,Tangerang,LanjayAcc99,https://inbox.tokopedia.com/reputation/v1/badge/shop/7544867,2020-07-02,Samsung A51
21,65,Handphone & Tablet,19,654098127,Samsung A51 Tempered Glass 2.5D Anti Gores Kaca,,Rp10.000,10000,5,Jakarta Pusat,3871322,True,False,True,Jakarta Pusat,factory acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/3871322,2020-07-02,Samsung A51
22,65,Handphone & Tablet,11,678686671,Full Cover Tempered Glass Warna 5D / 6D / 9D Samsung Galaxy A51,,Rp19.000,19000,5,Bekasi,2912011,True,False,True,Bekasi,Caselova Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/2912011,2020-07-02,Samsung A51
23,65,Handphone & Tablet,68,673647883,Samsung A51 6/128 Garansi Resmi Samsung Indonesia,,Rp4.398.000,4398000,5,Medan,123586,True,False,True,Medan,IDOLA COM,https://inbox.tokopedia.com/reputation/v1/badge/shop/123586,2020-07-02,Samsung A51
24,65,Handphone & Tablet,9,667012615,Elegant Full Cover Samsung A51 2020 Flip Case Dux Ducis Original,,Rp135.000,135000,5,Tangerang,4454624,True,False,True,Tangerang,Ananta olshop acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/4454624,2020-07-02,Samsung A51
25,65,Handphone & Tablet,15,686200407,Flip Case Samsung Gaalaxy A51 Clear View Cover Mirror Standing Case,,Rp60.000,60000,5,Jakarta Timur,2643002,True,False,True,Jakarta Timur,Aurora Phone,https://inbox.tokopedia.com/reputation/v1/badge/shop/2643002,2020-07-02,Samsung A51
26,65,Handphone & Tablet,16,662896630,Hard Case Nillkin Samsung Galaxy A51 (Free Stand Hp),,Rp75.000,75000,5,Jakarta Pusat,374475,True,False,True,Jakarta Pusat,Honeycomb,https://inbox.tokopedia.com/reputation/v1/badge/shop/374475,2020-07-02,Samsung A51
27,65,Handphone & Tablet,77,642545038,Case Samsung Galaxy A51 A71 RINGKE Fusion X Anti Crack Casing ORIGINAL,,Rp209.000,209000,5,Jakarta Timur,2254487,True,False,True,Jakarta Timur,826x Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/2254487,2020-07-02,Samsung A51
28,65,Handphone & Tablet,8,774538330,SAMSUNG A51 Tempred Glass Full Lem Blue Light / Anti Finger,,Rp25.000,25000,5,Jakarta Pusat,3948159,True,False,True,Jakarta Pusat,Mayana Acc 29,https://inbox.tokopedia.com/reputation/v1/badge/shop/3948159,2020-07-02,Samsung A51
29,65,Handphone & Tablet,30,671201525,SAMSUNG GALAXY A51 A515 SOFT CASE PLATING ORIGINAL LIST CROME COVER,,Rp39.000,39000,5,Jakarta Pusat,370843,True,False,True,Jakarta Pusat,MrThebest,https://inbox.tokopedia.com/reputation/v1/badge/shop/370843,2020-07-02,Samsung A51
30,65,Handphone & Tablet,19,677277598,Case Samsung A51 Autofocus Leather Case Softcase Auto focus Soft case,,Rp5.250,5250,5,Jakarta Utara,623987,True,False,True,Jakarta Utara,MoniQueenShop,https://inbox.tokopedia.com/reputation/v1/badge/shop/623987,2020-07-02,Samsung A51
31,65,Handphone & Tablet,10,727018142,Hard Case Nillkin CamShield Samsung Galaxy A51 Silicone Ori Casing,,Rp125.000,125000,5,Tangerang,6155201,True,False,True,Tangerang,Unipro Store,https://inbox.tokopedia.com/reputation/v1/badge/shop/6155201,2020-07-02,Samsung A51
32,65,Handphone & Tablet,64,684613521,Samsung Galaxy A51 6/128 Ram 6gb Rom 128gb Garansi Resmi SEIN,,Rp4.469.000,4469000,5,Jakarta Pusat,3465010,True,True,True,Jakarta Pusat,Kreasindo Online,https://inbox.tokopedia.com/reputation/v1/badge/shop/3465010,2020-07-02,Samsung A51
33,65,Handphone & Tablet,7,774279639,Samsung A51 Honeycomb Hybrid Rugged Clear Shock Armor Case Shockproof,,Rp45.000,45000,5,Jakarta Barat,139019,True,False,True,Jakarta Barat,Megascarlet,https://inbox.tokopedia.com/reputation/v1/badge/shop/139019,2020-07-02,Samsung A51
34,65,Handphone & Tablet,6,742872787,Flip Cover Samsung A51 2020/A515 Case Wallet Leather CASEME ORIGINAL,,Rp115.000,115000,5,Tangerang,7544867,True,False,True,Tangerang,LanjayAcc99,https://inbox.tokopedia.com/reputation/v1/badge/shop/7544867,2020-07-02,Samsung A51
35,65,Handphone & Tablet,11,743872026,Tempered Glass Full Cover 6D 9D Samsung Galaxy A51 A71Full Screen Kaca,,Rp7.000,7000,4,Jakarta Pusat,2933946,True,False,True,Jakarta Pusat,sense accessories,https://inbox.tokopedia.com/reputation/v1/badge/shop/2933946,2020-07-02,Samsung A51
36,65,Handphone & Tablet,11,658123517,Samsung Galaxy A51 Clearview Standing Cover Flip Mirror Case Sarung,,Rp50.000,50000,5,Jakarta Pusat,1527227,True,False,True,Jakarta Pusat,"artic ocean
artic ocean",https://inbox.tokopedia.com/reputation/v1/badge/shop/1527227,2020-07-02,Samsung A51
37,65,Handphone & Tablet,13,607825642,Charger Samsung Galaxy A20s A30s A51 ORIGINAL 100% Fast Charging USB C,,Rp55.000,55000,5,Jakarta Pusat,2313844,True,False,True,Jakarta Pusat,Arto moro cell Part II,https://inbox.tokopedia.com/reputation/v1/badge/shop/2313844,2020-07-02,Samsung A51
38,65,Handphone & Tablet,31,676941788,[ PREMIUM ] Leather Samsung A51 Casing Softcase Slim Case,,Rp45.000,45000,5,Jakarta Barat,1038502,True,False,True,Jakarta Barat,SVL Communication,https://inbox.tokopedia.com/reputation/v1/badge/shop/1038502,2020-07-02,Samsung A51
39,65,Handphone & Tablet,14,698196660,Silikon Jelly Case Bahan Tebal Bening Casing Samsung Galaxy A51,,Rp16.800,16800,5,Jakarta Pusat,1494534,True,False,True,Jakarta Pusat,wenz acc,https://inbox.tokopedia.com/reputation/v1/badge/shop/1494534,2020-07-02,Samsung A51
40,65,Handphone & Tablet,28,652948563,SAMSUNG GALAXY A51 A515 PLATING ORIGINAL JELLY SOFT CASE ULTRA SLIM,,Rp29.003,29003,5,Jakarta Pusat,4471375,True,False,True,Jakarta Pusat,Nillkin Store 888,https://inbox.tokopedia.com/reputation/v1/badge/shop/4471375,2020-07-02,Samsung A51
41,65,Handphone & Tablet,7,673242187,Nillkin Tempered Glass Samsung Galaxy A51 H+Pro Full Clear,,Rp110.000,110000,5,Surabaya,5902225,True,False,True,Surabaya,ArmiTech,https://inbox.tokopedia.com/reputation/v1/badge/shop/5902225,2020-07-02,Samsung A51
42,65,Handphone & Tablet,5,714358592,Tempered Glass Samsung A51 9D full cover glue lem,,Rp25.000,25000,5,Jakarta Selatan,402573,True,False,True,Jakarta Selatan,Tookita,https://inbox.tokopedia.com/reputation/v1/badge/shop/402573,2020-07-02,Samsung A51
43,65,Handphone & Tablet,35,673602355,Soft Case Samsung Galaxy A51 Nillkin Nature TPU,,Rp85.000,85000,5,Bekasi,5283616,True,True,True,Bekasi,Nillkin Official,https://inbox.tokopedia.com/reputation/v1/badge/shop/5283616,2020-07-02,Samsung A51
