,name,nid,icons,utLogMap,productUrl,image,originalPrice,originalPriceShow,price,promotionId,priceShow,discount,ratingScore,review,installment,tItemType,location,cheapest_sku,sku,skus,description,brandId,brandName,sellerId,mainSellerId,sellerName,thumbs,restrictedAge,categories,clickTrace,addToCartSkus,itemId,voucherId,skuId,inStock,isAD
92,GEA Kulkas Mini Portabel / Mini Bar RS-06DR - Khusus Jabodetabek,440623269,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '440623269', 'x_ad': '1', 'x_object_id': '440623269'}",//www.lazada.co.id/products/gea-kulkas-mini-portabel-mini-bar-rs-06dr-khusus-jabodetabek-i440623269-s520957371.html?search=1,https://id-test-11.slatic.net/p/d8442a096bc8274d58f6403ff1da03c3.jpg,1600000.00,Rp1.600.000,1225000.00,null,Rp1.225.000,-23%,0,,,nt_product,Kota Bekasi,440623269_ID-520957371,440623269_ID,[{'id': '440623269_ID-520957371'}],"['Kunci', 'Pintu Stainless', 'Pintu bisa dibalik', 'Kaki bisa diatur', 'Daya : 82 Watt']",9053,GEA,1000103698,1000103698,Bbonlineshop,"[{'image': 'https://id-test-11.slatic.net/p/d8442a096bc8274d58f6403ff1da03c3.jpg', 'productUrl': '//www.lazada.co.id/products/gea-kulkas-mini-portabel-mini-bar-rs-06dr-khusus-jabodetabek-i440623269-s520957371.html?search=1', 'sku': '440623269_ID', 'skuId': '520957371'}]",0,"[10100871, 16308]",query:;nid:440623269;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:440623269_ID;price:1225000.00;client:desktop;supplier_id:1000103698;asc_category_id:16308;item_id:440623269;sku_id:520957371;shop_id:596705,"[{'sku': '440623269_ID-520957371', 'skuId': '520957371', 'count': 0}]",440623269,,520957371,True,0
93,GEA Showcase EXPO90,2969383,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '2415684', 'x_ad': '1', 'x_object_id': '2415684'}",//www.lazada.co.id/products/gea-showcase-expo90-i2415684-s2904443.html?search=1,https://id-test-11.slatic.net/p/gea-showcase-expo90-9130-3839692-fc80f39df7140fc90a95c28a06137394-catalog_233.jpg,NaN,NaN,2299000.00,null,Rp2.299.000,NaN,2.0,1,Tersedia Pilihan Cicilan,nt_product,Kota Jakarta Selatan,GE115HAAA1RN6VANID-3237765,GE115HAAA1RN6VANID,[{'id': 'GE115HAAA1RN6VANID-3237765'}],"['Showcase dengan pintu kaca 2 lapis', 'Adjustable shelf', 'Thermostart pengatur suhu']",9053,GEA,25009,25009,Indah Jaya Electric,"[{'image': 'https://id-test-11.slatic.net/p/gea-showcase-expo90-9130-3839692-fc80f39df7140fc90a95c28a06137394-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gea-showcase-expo90-i2415684-s2904443.html?search=1', 'sku': 'GE115HAAA1RN6VANID', 'skuId': '2904443'}]",0,"[10100871, 16308]",query:;nid:2969383;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:GE115HAAA1RN6VANID;price:2299000.00;client:desktop;supplier_id:25009;asc_category_id:16308;item_id:2415684;sku_id:2904443;shop_id:92647,"[{'sku': 'GE115HAAA1RN6VANID-3237765', 'skuId': '2904443', 'count': 0}]",2415684,,2904443,True,0
94,Freezer GEA AB - 226R KHUSUS AREA BOGOR,1312124352,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1312124352', 'x_ad': '1', 'x_object_id': '1312124352'}",//www.lazada.co.id/products/freezer-gea-ab-226r-khusus-area-bogor-i1312124352-s2304466474.html?search=1,https://id-test-11.slatic.net/p/8c2dd1ff4f75f4f8d31fd51e6e528582.png,NaN,NaN,3256000.00,null,Rp3.256.000,NaN,0,,,nt_product,Kab. Bogor,1312124352_ID-2304466474,1312124352_ID,[{'id': '1312124352_ID-2304466474'}],"['Termometer Digital', 'Lampu Interior', 'Bebas CFC', 'Roda', 'Kunci']",9053,GEA,400590462475,400590462475,sinarshop168,"[{'image': 'https://id-test-11.slatic.net/p/8c2dd1ff4f75f4f8d31fd51e6e528582.png', 'productUrl': '//www.lazada.co.id/products/freezer-gea-ab-226r-khusus-area-bogor-i1312124352-s2304466474.html?search=1', 'sku': '1312124352_ID', 'skuId': '2304466474'}]",0,"[10100871, 16308]",query:;nid:1312124352;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:1312124352_ID;price:3256000.00;client:desktop;supplier_id:400590462475;asc_category_id:16308;item_id:1312124352;sku_id:2304466474;shop_id:1245131,"[{'sku': '1312124352_ID-2304466474', 'skuId': '2304466474', 'count': 0}]",1312124352,,2304466474,True,0
95,BIG SALE RAMADHAN GEA XW-85 Wine Cooler - Hitam [18 Botol/3 Rak],1311774774,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1311774774', 'x_ad': '1', 'x_object_id': '1311774774'}",//www.lazada.co.id/products/big-sale-ramadhan-gea-xw-85-wine-cooler-hitam-18-botol3-rak-i1311774774-s2303610250.html?search=1,https://id-test-11.slatic.net/p/b5d971cf5de65abfe8376280c4ce40a9.jpg,2688000.00,Rp2.688.000,1199000.00,null,Rp1.199.000,-55%,0,,,nt_product,Kab. Tuban,1311774774_ID-2303610250,1311774774_ID,[{'id': '1311774774_ID-2303610250'}],"['BIG SALE RAMADHAN GEA XW-85 Wine Cooler - Hitam [18 Botol/3 Rak]GEA XW-85 Wine Cooler - Hitam [18 Botol/3 Rak], hadir dengan desain elegan dengan suara yang hening. Wine Cooler ini dilengkapi dengan Refrigerant R134a ( CFC Gratis ) dan dapat menyimpan tenaga sehingga lebih hemat energi . Rak XW-85 ini terbuat dari material kayu yang berkualitas dan tahan lama.']",9053,GEA,400594167053,400594167053,Anha Flash Sale,"[{'image': 'https://id-test-11.slatic.net/p/b5d971cf5de65abfe8376280c4ce40a9.jpg', 'productUrl': '//www.lazada.co.id/products/big-sale-ramadhan-gea-xw-85-wine-cooler-hitam-18-botol3-rak-i1311774774-s2303610250.html?search=1', 'sku': '1311774774_ID', 'skuId': '2303610250'}]",0,"[10100871, 16308]",query:;nid:1311774774;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:1311774774_ID;price:1199000.00;client:desktop;supplier_id:400594167053;asc_category_id:16308;item_id:1311774774;sku_id:2303610250;shop_id:1792218,"[{'sku': '1311774774_ID-2303610250', 'skuId': '2303610250', 'count': 0}]",1311774774,,2303610250,True,0
96,BIG SALE RAMADHAN GEA Expo 50 Display Cooler [52 L],1311662157,[],"{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1311662157', 'x_ad': '1', 'x_object_id': '1311662157'}",//www.lazada.co.id/products/big-sale-ramadhan-gea-expo-50-display-cooler-52-l-i1311662157-s2303284669.html?search=1,https://id-test-11.slatic.net/p/f6f5bcfd0ab302d4890d61eb649dc73e.jpg,1500000.00,Rp1.500.000,1099000.00,null,Rp1.099.000,-27%,0,,,nt_product,Kab. Tuban,1311662157_ID-2303284669,1311662157_ID,[{'id': '1311662157_ID-2303284669'}],"['GEA Expo 50 Display Cooler [52 L]GEA Expo 50 Display Cooler merupakan showcase dengan interior Lamp on top yang digunakan untuk memajang minuman agar terlihat rapih. Display cooler ini memiliki kapasitas freezer 52 liter dan konsumsi daya 93 watt. GEA Expo 50 menggunakan fan cooling system dan memiliki double layer glass door, serta adjustable shelves.']",9053,GEA,400594167053,400594167053,Anha Flash Sale,"[{'image': 'https://id-test-11.slatic.net/p/f6f5bcfd0ab302d4890d61eb649dc73e.jpg', 'productUrl': '//www.lazada.co.id/products/big-sale-ramadhan-gea-expo-50-display-cooler-52-l-i1311662157-s2303284669.html?search=1', 'sku': '1311662157_ID', 'skuId': '2303284669'}]",0,"[10100871, 16308]",query:;nid:1311662157;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:1311662157_ID;price:1099000.00;client:desktop;supplier_id:400594167053;asc_category_id:16308;item_id:1311662157;sku_id:2303284669;shop_id:1792218,"[{'sku': '1311662157_ID-2303284669', 'skuId': '2303284669', 'count': 0}]",1311662157,,2303284669,True,0
97,GEA RS-06DR Kulkas Portable,1319968079,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1319968079', 'x_ad': '1', 'x_object_id': '1319968079'}",//www.lazada.co.id/products/gea-rs-06dr-kulkas-portable-i1319968079-s2332214538.html?search=1,https://id-test-11.slatic.net/p/5ba9c65d92b6bd387b627b686d5af8da.jpg,NaN,NaN,602500.00,null,Rp602.500,NaN,0,,,nt_product,NaN,1319968079_ID-2332214538,1319968079_ID,[{'id': '1319968079_ID-2332214538'}],"['Pintu stainless steel', 'Pintu dapat dibalik', 'Rak pintu untuk botol 2 L', 'Kaki dapat diatur', 'Kunci dan Static Cooling']",9053,GEA,400595001181,400595001181,TRIS ollshop,"[{'image': 'https://id-test-11.slatic.net/p/5ba9c65d92b6bd387b627b686d5af8da.jpg', 'productUrl': '//www.lazada.co.id/products/gea-rs-06dr-kulkas-portable-i1319968079-s2332214538.html?search=1', 'sku': '1319968079_ID', 'skuId': '2332214538'}]",0,"[10100871, 16308]",query:;nid:1319968079;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:1319968079_ID;price:602500.00;client:desktop;supplier_id:400595001181;asc_category_id:16308;item_id:1319968079;sku_id:2332214538;shop_id:1920264,"[{'sku': '1319968079_ID-2332214538', 'skuId': '2332214538', 'count': 0}]",1319968079,,2332214538,True,0
98,Promo Terakhir - GEA RQ-56WC Kulkas Side by Side - Hitam [4 Pintu] - GRATIS ONGKIR,1318042020,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1318042020', 'x_ad': '1', 'x_object_id': '1318042020'}",//www.lazada.co.id/products/promo-terakhir-gea-rq-56wc-kulkas-side-by-side-hitam-4-pintu-gratis-ongkir-i1318042020-s2326118344.html?search=1,https://id-test-11.slatic.net/p/dcd41ee2aae6ff721020446913380a8e.jpg,8120000.00,Rp8.120.000,3750000.00,null,Rp3.750.000,-54%,0,,,nt_product,Indonesia,1318042020_ID-2326118344,1318042020_ID,[{'id': '1318042020_ID-2326118344'}],"['Fitur Produk', 'Kulkas Side by Side 4 Pintu', 'Kapasitas : 457 Liter', 'Watt : 185 watt', 'Temperature : +2 - +8 / (-14 s/d -23) Celcius', 'Freon : R600a', 'Pelayanan Produk', 'Garansi: Garansi Resmi 1 Tahun ', '15 hari Pengembalian Produk ', 'Spesifikasi Produk', 'Brand', 'GEA', 'Konsumsi Daya', '185 Watt', 'Tipe', 'Kulkas Side by Side', 'Kapasitas Total', '457 Liter', 'Kapasitas Penyimpanan', '457 Liter', 'Kapasitas Freezer', '457 Liter', 'Dimensi Produk', '79.4 x 70.9 x 181 cm', 'Berat', '121', 'Kelengkapan Paket', '1 Unit Kulkas GEA RQ-56WC']",9053,GEA,400594914113,400594914113,Firda olshop 77,"[{'image': 'https://id-test-11.slatic.net/p/dcd41ee2aae6ff721020446913380a8e.jpg', 'productUrl': '//www.lazada.co.id/products/promo-terakhir-gea-rq-56wc-kulkas-side-by-side-hitam-4-pintu-gratis-ongkir-i1318042020-s2326118344.html?search=1', 'sku': '1318042020_ID', 'skuId': '2326118344'}]",0,"[10100871, 16308]",query:;nid:1318042020;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:1318042020_ID;price:3750000.00;client:desktop;supplier_id:400594914113;asc_category_id:16308;item_id:1318042020;sku_id:2326118344;shop_id:1917970,"[{'sku': '1318042020_ID-2326118344', 'skuId': '2326118344', 'count': 0}]",1318042020,,2326118344,True,0
99,Promo Terakhir - GEA RC-67WS Kulkas [Side by Side] - GRATIS ONGKIR,1318030163,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1318030163', 'x_ad': '1', 'x_object_id': '1318030163'}",//www.lazada.co.id/products/promo-terakhir-gea-rc-67ws-kulkas-side-by-side-gratis-ongkir-i1318030163-s2326142213.html?search=1,https://id-test-11.slatic.net/p/4e04d079b7f0dbc7ec1118e253f75b11.jpg,6499000.00,Rp6.499.000,2999000.00,null,Rp2.999.000,-54%,0,,,nt_product,Indonesia,1318030163_ID-2326142213,1318030163_ID,[{'id': '1318030163_ID-2326142213'}],"['Fitur Produk', 'Lemari es', 'Dapat digunakan untuk menyimpan berbagai macam makanan seperti daging,', 'buah-buahan, dan sayuran', 'Terdapat system anti bunga es, system pemertaan udara, panel penampilan LED', 'Dilengkapi dengan tombol layar sentuh, lampu Led pada kabin pendingin', 'Memiliki fungsi alarm pada pintu dan fungsi pengaman anak', 'Pelayanan Produk', 'Garansi: GARANSI 1 TAHUN, KOMPRESSOR 3 TAHUN ', '15 hari Pengembalian Produk', 'Spesifikasi Produk', 'Brand', 'GEA', 'Tipe', 'Kulkas Side by Side', 'Kapasitas Total', '566 L', 'Kapasitas Penyimpanan', '339 L', 'Kapasitas Freezer', '177 L', 'Konsumsi Daya', '-', 'Dimensi Produk', '-', 'Berat', '94 kg', 'Kelengkapan Paket', 'Buku panduan, Kartu garansi resmi', 'Lain-lain', '-', 'Garansi', '1 Tahun']",9053,GEA,400594914113,400594914113,Firda olshop 77,"[{'image': 'https://id-test-11.slatic.net/p/4e04d079b7f0dbc7ec1118e253f75b11.jpg', 'productUrl': '//www.lazada.co.id/products/promo-terakhir-gea-rc-67ws-kulkas-side-by-side-gratis-ongkir-i1318030163-s2326142213.html?search=1', 'sku': '1318030163_ID', 'skuId': '2326142213'}]",0,"[10100871, 16308]",query:;nid:1318030163;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:1318030163_ID;price:2999000.00;client:desktop;supplier_id:400594914113;asc_category_id:16308;item_id:1318030163;sku_id:2326142213;shop_id:1917970,"[{'sku': '1318030163_ID-2326142213', 'skuId': '2326142213', 'count': 0}]",1318030163,,2326142213,True,0
100,GRATIS ONGKIR - GEA RS-06 DR Kulkas Mini Portabel -  Khusus Jakarta,11128928,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '11497549', 'x_ad': '1', 'x_object_id': '11497549'}",//www.lazada.co.id/products/gratis-ongkir-gea-rs-06-dr-kulkas-mini-portabel-khusus-jakarta-i11497549-s14533207.html?search=1,https://id-test-11.slatic.net/p/15/gea-rs-06-dr-kulkas-mini-portabel-gratis-pengiriman-jabodetabek-3396-82982111-866eefc66d4aad79cf30e039d1edc3e3-catalog_233.jpg,NaN,NaN,1500000.00,null,Rp1.500.000,NaN,4.882352941176471,17,,nt_product,Kota Jakarta Timur,GE115HAAA6MJ4WANID-15783373,GE115HAAA6MJ4WANID,[{'id': 'GE115HAAA6MJ4WANID-15783373'}],"['Ada Kunci', 'Pintu bisa dibalik', 'Daya 82 watt', 'Kaki bisa diatur']",9053,GEA,3238,3238,Mitra Elek,"[{'image': 'https://id-test-11.slatic.net/p/15/gea-rs-06-dr-kulkas-mini-portabel-gratis-pengiriman-jabodetabek-3396-82982111-866eefc66d4aad79cf30e039d1edc3e3-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gratis-ongkir-gea-rs-06-dr-kulkas-mini-portabel-khusus-jakarta-i11497549-s14533207.html?search=1', 'sku': 'GE115HAAA6MJ4WANID', 'skuId': '14533207'}]",0,"[10100871, 16308]",query:;nid:11128928;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:GE115HAAA6MJ4WANID;price:1500000.00;client:desktop;supplier_id:3238;asc_category_id:16308;item_id:11497549;sku_id:14533207;shop_id:9382,"[{'sku': 'GE115HAAA6MJ4WANID-15783373', 'skuId': '14533207', 'count': 0}]",11497549,,14533207,False,0
101,GRATIS ONGKIR GEA RS-06DR Kulkas Mini Portabel - Khusus Jakarta,90233986,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '175096561', 'x_ad': '1', 'x_object_id': '175096561'}",//www.lazada.co.id/products/gratis-ongkir-gea-rs-06dr-kulkas-mini-portabel-khusus-jakarta-i175096561-s207581794.html?search=1,https://id-test-11.slatic.net/p/15/gea-rs06-dr-kulkas-mini-portabel-khusus-jakarta-amp-bekasi-kota-5501-68933209-9e8e46cd5d2bc9e74f09eea983629ad1-catalog_233.jpg,1500000.00,Rp1.500.000,1200000.00,null,Rp1.200.000,-20%,5.0,3,,nt_product,Kota Jakarta Timur,GE115HAABHQ0ZMANID-122381731,GE115HAABHQ0ZMANID,[{'id': 'GE115HAABHQ0ZMANID-122381731'}],"['Ada Kunci', 'Pintu bisa dibalik', 'Daya 82 watt', 'Kaki bisa diatur']",9053,GEA,100116590,100116590,karya mulia elektronik,"[{'image': 'https://id-test-11.slatic.net/p/15/gea-rs06-dr-kulkas-mini-portabel-khusus-jakarta-amp-bekasi-kota-5501-68933209-9e8e46cd5d2bc9e74f09eea983629ad1-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gratis-ongkir-gea-rs-06dr-kulkas-mini-portabel-khusus-jakarta-i175096561-s207581794.html?search=1', 'sku': 'GE115HAABHQ0ZMANID', 'skuId': '207581794'}]",0,"[10100871, 16308]",query:;nid:90233986;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:GE115HAABHQ0ZMANID;price:1200000.00;client:desktop;supplier_id:100116590;asc_category_id:16308;item_id:175096561;sku_id:207581794;shop_id:17967,"[{'sku': 'GE115HAABHQ0ZMANID-122381731', 'skuId': '207581794', 'count': 0}]",175096561,,207581794,False,0
102,GRATIS ONGKIR - GEA Kulkas Mini Portabel /Mini Bar RS-06 DR-Khusus Jakarta,1932290,"[{'url': '//laz-img-cdn.alicdn.com/tfs/TB1QTkMXG67gK0jSZFHXXa9jVXa-45-28.png', 'domClass': 'freeShipping', 'alias': 'freeShipping', 'type': 'img', 'style': {'width': 45.0, 'height': 28.0}, 'group': '2', 'showType': '0', 'order': 0, 'font-size': 0}]","{'x_object_type': 'item', 'hyperspace_bts': 'tr_bt:1;jinnang_bid:3;doufukuai_bid:4;search_engine_bid:6;gs_jinnang_bid:3;gs_tcbid:5;golden_slots_for_redmart:true;new_rank:2;gs_title_completion:1;gs_shipping_origin:1;rerank_size_improvement_bid:;rank_size_improvement_bid:1;degrade_by_user_level:;ul_hit:;sp_common_level_bid:1;sp_common_level_bid_l2:1;sp_common_level_bid_l3:8;rank_optimize:;lang_detect:1;business_bid:3;spell_correct_bid:0;lzd_search_rerank_bid:1;search_recall_bucket_id:0;use_phrase_v2:0;sp_common_level_bid_l5:0', 'x_item_ids': '1498168', 'x_ad': '1', 'x_object_id': '1498168'}",//www.lazada.co.id/products/gratis-ongkir-gea-kulkas-mini-portabel-mini-bar-rs-06-dr-khusus-jakarta-i1498168-s1797346.html?search=1,https://id-test-11.slatic.net/p/15/gea-kulkas-mini-portabel-mini-bar-rs-06-dr-khusus-jabodetabek-7606-0922391-e986dfda2a16ab7551b08d06b73a1a8e-catalog_233.jpg,NaN,NaN,1518000.00,null,Rp1.518.000,NaN,5.0,7,Tersedia Pilihan Cicilan,nt_product,Kota Jakarta Timur,GE115HABPEYQANID-1957959,GE115HABPEYQANID,[{'id': 'GE115HABPEYQANID-1957959'}],"['Ada Kunci', 'Pintu bisa dibalik', 'Daya 82 watt', 'Kaki bisa diatur']",9053,GEA,3238,3238,Mitra Elek,"[{'image': 'https://id-test-11.slatic.net/p/15/gea-kulkas-mini-portabel-mini-bar-rs-06-dr-khusus-jabodetabek-7606-0922391-e986dfda2a16ab7551b08d06b73a1a8e-gallery.jpg', 'productUrl': '//www.lazada.co.id/products/gratis-ongkir-gea-kulkas-mini-portabel-mini-bar-rs-06-dr-khusus-jakarta-i1498168-s1797346.html?search=1', 'sku': 'GE115HABPEYQANID', 'skuId': '1797346'}]",0,"[10100871, 16308]",query:;nid:1932290;src:LazadaMainSrp;rn:78daa577263faa07f0355f6d9edcd7d5;region:id;sku:GE115HABPEYQANID;price:1518000.00;client:desktop;supplier_id:3238;asc_category_id:16308;item_id:1498168;sku_id:1797346;shop_id:9382,"[{'sku': 'GE115HABPEYQANID-1957959', 'skuId': '1797346', 'count': 0}]",1498168,,1797346,False,0
